,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
0,10.736723943561708,-4.670967777783783,-2.2081220944175985,1.9736337253868506,0.17495281777255936,0.7276048627181699
1,10.221401660307627,-4.324144223022241,-1.927908753357957,1.54675058314734,0.09791044485692879,0.5041398012965651
2,9.630280016560977,-3.7007042602197084,-1.1920519130232339,0.9035464816282051,0.0803497577798543,0.14746673156699394
3,8.996591451211783,-3.1629676290936737,-0.8465906055364266,0.5937195621960926,0.12872592400283167,-0.08568646508455773
4,8.473044400071181,-2.603843914297102,-0.3199486673229118,0.14314204536617756,0.003240128675076243,-0.6133012972229264
5,7.963895884539806,-2.0002692232368706,-0.01883754046360787,-0.18673385820882235,0.0007456968733586146,-0.7360141793455532
6,7.430228944586515,-1.159469334362348,0.41788124395467746,-0.6502548184747414,-0.35819824009102486,-0.7206051119707084
7,6.748859224059836,-0.5845634699655075,0.7153441710253791,-1.0359264197760074,-0.3687330391111098,-0.37744258141364884
8,6.076113426617846,-0.02576686998855013,0.9432217157749471,-1.3895976448881904,-0.4020227422554973,-0.3160411404703066
9,5.28194918430009,0.5497484654581968,1.147090486710778,-1.3530496227858848,-0.5154923295878067,-0.09549187130518852
10,4.725411537081382,0.8899023877392597,1.301686974915335,-1.6331941860500407,-0.3940272192353746,0.14007045494019427
11,3.951034490886658,1.1743969004314616,1.3430496925051543,-1.7581070774637124,-0.3297107494795072,0.12817563345612026
12,3.424269578719067,1.6766179099320562,1.2993492529399875,-2.0411971495700985,-0.08274928821602186,0.1458603415306744
13,2.497118713400838,2.0993157413476173,1.3071988654856836,-1.1403352166433798,0.2670166037143075,0.44912915922885466
14,1.6732945333356988,3.0451559315544543,1.5171129125723795,-0.33217170327779977,0.5790655600659932,0.5329508748643678
15,1.1013002032276435,3.6555723722906857,1.248511134624475,0.4281417558284916,0.9101832115311849,0.7901560309651772
16,0.4209917249608285,3.744554925409066,1.1626951980315257,0.7673737468987119,1.0168996922320148,0.5416373158425435
17,-0.35644267735907603,3.984130535197627,1.17592755485404,1.0292196262452546,0.9428111603644092,0.34352263967941715
18,-0.8399982927655083,4.285173098843679,1.1024071568837166,1.3092167679668627,0.9988280491284212,0.38337734231014925
19,-1.619280743424042,4.204373330425041,0.8261628648599983,1.5055199011125164,0.6287532844664058,-0.29837696252691626
20,-2.0437718544551937,4.101617339260747,0.4278458322731755,1.6236766798089737,0.5346253514378431,-0.2613469768477549
21,-2.7551061385057536,4.3781205156260175,-0.4762053973288237,1.9831637373624766,-0.9821679955139437,-0.8679384994323447
22,-3.2754370711697276,4.071677214608719,-0.6236463489747591,1.29265507203875,-1.1503058455578075,-0.8319705777750359
23,-3.538120948172753,3.5225474727403014,-1.1795355265183174,0.31936621896560624,-1.3039053503020326,-0.6915818711620756
24,-4.255198633891887,2.9640353022575536,-1.498137108632703,0.05186132431058184,-1.3539000700822617,-0.15573456839787875
25,-4.733563775331169,2.300016372153258,-1.7002022709055187,-0.26329537343732573,-1.2597335965388494,0.2745522666859964
26,-5.351656277999011,1.3636719385588427,-1.9886073003654325,-0.8188418964472459,-0.6581261001964352,0.7173875849781658
27,-5.863001284726527,0.5884934121421359,-2.1895959129651756,-1.0956478240343241,-0.011226651091288212,1.021560348903414
28,-6.235607363416726,-0.12589727398444012,-2.321335080255399,-1.1601008628539244,0.37410446186433777,0.559858158950783
29,-6.861119732138184,-0.9137882043500305,-2.4459278538488136,-1.0373477178743644,0.6722895372011068,0.3507837271270474
30,-7.427281115978135,-2.257130527110099,-1.8261897669032232,-1.0100004680247088,1.4524119970061788,-0.8260701272329571
31,-7.887621086739514,-2.8691276293749195,-1.5785696001000895,-0.8049737023801574,1.4792483408454853,-0.6712425938115727
32,-8.24246483636674,-4.589171192652317,1.324844226043954,-0.07342825335024893,1.144108855695825,-1.7455574591806
33,-9.05756537508198,-6.001493038976192,2.5635100435467324,0.6900057909372886,-0.9210472645799593,0.03406386700677296
34,-9.380914183121991,-6.590492962425125,2.2844834432904837,0.7946189323610406,-0.8194436817857167,0.6937211688766195
35,-9.628357526785576,-7.019323635133807,2.2330889706275663,0.8285918439797608,-0.5754807118894856,0.8083839722519971
