,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16
0,5.802187954882619,5.200631761883519,-1.9364786466769872,-3.365477192116231,2.5793580866928605,1.6728970356992783,-0.8787774178966393,0.30574417854290503,-0.3233127079098552,-0.17902646420721252,0.047348229498684356,-1.0526979575449158,-0.7605988521685573,-0.16872952406154462,-0.38485540686486397,-0.5894147173106538
1,5.8755857829688365,5.127983720916957,-1.83013054565958,-3.6370410728854354,2.8584934844344088,1.4399591558137377,-1.212395862681982,0.2375764226527139,-0.04076988818596542,0.024362970268819374,-0.29253857461812494,-0.10254441117396404,-0.18201992269045855,0.032352400290788286,0.03067609403323929,-0.30383260145284174
2,5.868535311686654,4.223958790968249,-1.1660462200826203,-3.017836928879992,2.080955780805694,0.45507119827432674,-0.39970887362749186,-0.2677378051714088,-0.03893397654038872,0.3875535118670505,-0.10305382391817978,1.2442475177312562,0.904802294950477,-0.10573933066355226,0.1662664007307695,1.3074331603557756
3,6.080371281121107,2.7651437210364214,-1.333839091700826,-1.4130741024092517,-1.258232734298799,-1.0872311535236994,2.223942503814418,-0.8407112265014639,-0.445302868169647,0.40667835539169056,0.4015029427631386,0.1308866762395526,0.3095776844867913,0.1109744554856942,0.5277650303669134,-0.0229938447179339
4,6.049017104047613,2.0985183349402186,-1.3287692427028102,-0.959592851989863,-1.9313071158990298,-1.3902398993191565,2.3127718182933155,-0.8005744768918315,-0.7643256194243079,0.04280480079776747,-0.19054140427786112,0.003868214364295476,0.29419227432058465,0.08408653143929073,0.013455223275396931,-0.6253223665284517
5,6.100669260625433,1.9741458623393469,-1.8960942414178734,-0.15345722265040496,-1.7732059717891757,-1.5086514251709626,2.0409739478146482,-0.5116838011468104,-0.3719606755887329,0.035109905736380585,-0.2611726571208709,0.020687087528945724,0.12072217287729077,-0.19407466424678427,-0.20560014167111682,-0.18295839313177972
6,6.315210477971711,1.084363006248113,-2.3494820736056496,1.2388409474350874,-1.908763544864435,-0.7252831186866903,0.8386980273947205,0.411852811163605,0.9551641649056346,-0.9543356188265883,-0.2539929532420016,-0.35605616749459945,-0.5130811564044748,0.3263277589279745,-0.1851107713611871,0.6614318587080816
7,5.818741292634951,0.6850607010424183,-1.8711273389543746,2.3212039161442126,-1.4016111293768123,-0.10764375494055538,-0.6950444305828816,1.0600510580983453,1.520297815295198,-0.77400386269658,-0.02638103486242369,-0.3157036421076588,-0.7525505276351179,0.3990511958336493,-0.37467872194762025,0.3997537612297826
8,5.340887072925298,0.38031813161050704,-1.068285929807161,3.2546640747834514,-1.1016615934272782,0.23003602791770508,-1.376678415750706,1.3164521552108557,1.088234240527492,0.04467002439229546,-0.832763374011155,0.009245226427918727,-0.2604634816905574,0.554104492468274,0.3823327747162743,-0.11771497700933665
9,5.584876885590754,0.1484034163077753,-0.7859401765692017,2.938030486044557,-1.0954426084673345,0.4522543735569198,-2.07677233830297,0.9243942476308773,0.7317498460905787,0.9322338789503752,0.0774074556629076,0.9205199372183053,1.069228017508261,-0.41637709806773726,0.3073513220287584,-1.0182641860883592
10,5.51534947248297,-0.35708796004105775,1.5074404720446553,2.9452003262282473,-0.28743138976765215,1.0520949466180125,-1.1415534025166845,-1.2813988134296843,-0.42559298751609703,0.06321352738203463,1.458790909172505,0.056695007267437085,0.28702065324373893,-0.3210726711956139,-0.06038265049667311,0.3866752495233983
11,4.864228344432822,-0.45488168574059984,2.627134870672536,2.6502710875276425,-0.34206635373807454,0.652683013677762,-1.4445085888194202,-1.7919580677072888,-0.8621834716979251,0.11077033380206412,0.7642762649911274,-0.293623441724486,0.076917191408009,-0.33991962693455186,0.4082771226859977,0.32983583375058845
12,4.015066286154194,-1.3468299104843133,3.4995276280625216,2.1013295715581863,0.4092832834407775,-0.3000791572962357,-0.4853702211511791,-0.6158876539487481,-1.3853250361901863,-0.17727679500228377,-0.20573302193080517,-1.0141804626637876,-0.4563904236889848,-0.9001988685812613,-0.5596953655391758,-0.18579082338390324
13,3.1126216607973785,-3.258460140015165,4.155955771431619,1.5562053593473644,1.0651056607375489,0.9074078146533249,1.1022025074276556,1.0242769516299945,-1.5242265320086827,0.4478823732813383,-0.7531066746972267,-0.11449816967841835,-0.1669581911506296,0.5542604046675801,-0.2790148471740178,0.14459302478441352
14,2.5974298394311255,-3.632479713234948,4.072998751535957,0.442776306820498,1.5495540230270253,0.4499237532374351,0.8660029773744629,1.660224250722651,-1.1501989773711225,0.260299902746304,-0.7382289517883283,0.6289426946181147,0.49895739146412654,0.7786790441746235,-0.051002876658069074,0.09802688319678875
15,1.605428906383463,-3.527688313531758,3.1080380896208974,-0.38709818153531944,0.8385579511394466,0.6675797411235617,1.2106940585253894,0.4824763799802413,-0.1689211028826213,-0.6291328566311519,-0.09935236402894858,0.17117937868180483,-0.36517261426840225,0.07008619957859787,0.23528545360082026,-0.23222999324917215
16,0.49434834245461773,-3.280631100208739,3.2626360321188956,-0.7698214830640142,1.4502368794886182,0.045107691996598365,1.1017050433367197,-1.2375618052454598,1.9038851287387693,-0.8953408274733784,0.5470868816611839,0.1566868902476081,-0.41668802317636655,0.047875806986378285,0.04946408456121548,-0.1745931173369458
17,0.17283423465290426,-3.5691338769522103,3.137815350249524,-1.0920384958016838,2.1458772156195822,-0.8708436135410492,0.3306435446155534,-1.0603330704541196,2.251382330495993,-0.5850714848828351,0.3468152659727716,0.26309399317999504,-0.05433798351247179,0.28466712308667036,-0.012072268792111507,-0.13700265178933585
18,-0.15491906084403373,-4.312472752485541,0.9741114217761752,-1.803575447643556,0.7752462723686953,-1.6435004969107034,0.003000274178291005,0.5390873897487869,1.3731619458917148,0.38386144818255635,-0.40567516826044253,-0.19497131234212045,0.7319710204339911,-0.5065662209840704,0.6156484640583383,-0.2760441435166193
19,-0.6797910533917786,-4.894965344886444,-0.039176444342679105,-3.0656512528970326,-1.1956469667892462,-2.206866851715108,-0.8268804087650228,1.203102450062166,0.1036357161547257,1.1573028012676516,0.9891292887048152,-0.2966417169985413,-0.2534033936337367,-0.3945858417140679,-0.920845166295458,0.6483117177571834
20,-1.2886040176988263,-4.830389997064353,-0.5591411410521127,-3.247446252310718,-1.1463338743407636,-1.5406751567543435,-0.7726134620230114,0.9049391847826417,-0.11802151514678161,1.034383807734974,0.4243323936794821,-0.19553067186537781,-0.10649362553152339,-0.5207004287543412,-0.1141519591362643,-0.2876243153301474
21,-2.4847579231478933,-4.512028833338778,-1.3133216051194767,-2.5154274600591506,-1.594363818583292,-0.08164869585444466,-1.2412604784115941,-0.4002868423152407,-1.151254845183474,0.21366668034558953,0.03068039013186477,0.12998936493310012,-0.4101442294417926,0.6614475497000479,0.25701398565958244,-0.07124125819282258
22,-3.277497608703012,-4.210989882585593,-1.7314408968894437,-2.1878090002132815,-1.8319475758194435,1.0072567753173127,-1.6715350561639077,-1.1532706134063049,-0.8507298235641911,-0.5585934909729815,-0.24722400786842944,0.4110420264620976,-0.34892139903125163,1.1575845314903774,0.3307829180170388,0.055177282650018124
23,-4.216792803770442,-3.5472194109424335,-1.7933152420371887,-1.4727769521759353,-1.2857038134024665,1.7273403560615785,-0.47315009726519086,-1.2257683680460882,-0.09542219646774602,-1.1964018096714124,-0.7076770703653352,-0.08644096368477575,0.19247421148853233,-0.10100590963726373,0.4671912762519765,-0.15026210112602095
24,-4.816033715007216,-2.8162978629849493,-2.105288245650624,0.2370211161431914,-0.758515571727767,2.1999487715262958,0.5090062167601885,0.013779103582351212,0.07935927904523347,-0.8718574716735437,-0.9678047154091044,-0.48186931937123934,0.823412381208845,-0.9752207031507083,-0.43228368283859386,0.03983976920621545
25,-4.547218473652805,-2.22306632133146,-2.5910936279267376,0.3673939976072702,-0.10347801769165432,2.5309356235594875,1.0402806024594426,0.5144105491720975,0.22716537003615483,-0.6287603238732677,-0.06486654936377317,0.10101359246019645,0.7203165890968918,-0.8315336395416512,-0.7505449416800852,0.3977166531112723
26,-5.323888621764045,-0.9286298456272809,-3.3278543964056455,1.7758314919244584,0.9833803063039196,1.8246392600326231,1.6617265283802758,1.1526654624710881,-0.3898154681940853,0.3571357253338472,1.6197296737885445,0.5994711437650533,-0.9878813160941045,-0.5265354592307248,0.7966170816610788,-0.3564756251985088
27,-5.354099369561579,-0.4812425478058553,-3.7403677758645104,2.1066437656828256,1.3187003409067688,0.9823296329501381,1.021260531685652,0.25941539305401734,-0.04682736874252506,0.8151908978356581,0.6563708143265143,0.2943914891244023,-0.15644510324871624,0.6837081445286783,-0.015180322522794002,0.22199635968272513
28,-5.761313891679072,0.39878895246531665,-2.7680631697450417,2.2115928421282285,1.6268237141186621,-0.4596788250770462,0.27063444159052,-1.2492885832773277,0.4624881936945892,1.5138017895794804,-0.3634103778121623,-0.6445527948017648,0.060336797386391056,0.7638391267702919,-0.7974173873717156,-0.20615018007598063
29,-5.590676442914708,0.3511279801595184,-1.8891303536686739,2.3053677426998473,1.873473345662299,-1.4437587201501194,-0.12280902845941959,-1.359096316190293,0.18918682026651895,1.208382800445796,-0.5518526879941629,-0.5223303833015702,0.36006891006737485,0.28513798808568813,-0.031024796907908405,0.05354363245754742
30,-5.49292259093325,1.6042572304901466,-0.8812206887090335,1.5477976770986954,1.5741621797744956,-2.9700258747277415,-0.78549000951633,-0.03535396480914037,-0.5201658207549311,-0.26887429681487957,-0.9490524908306458,-0.13344555937156707,-0.28189032860514157,-0.6913877101031608,0.9107938263942462,0.33466209580238965
31,-5.459554098311353,3.052896883724132,-0.5207354574495041,1.2229459175409938,0.9515800761014584,-2.7880746220781476,-0.5848678549573192,0.31628792805776257,-0.8721446564156545,-1.31599675001228,-0.4576100204562604,1.3050610673554517,-0.8815050491516072,-0.6572902193629143,-0.16868162438015832,0.014769716933072215
32,-6.391632056281537,4.667623686941338,0.8015824400024254,0.2896482271898002,0.3656036743498094,-1.9972808897163814,-0.681488262256796,0.8387638417773299,-0.7666484351632309,-2.1219925116540863,1.3996468696263582,-0.10928669157539181,1.25493167935987,0.8545528080873429,-0.6231107776175345,-0.44487298354767196
33,-6.843964403507078,5.442936781028545,3.0467348922905604,-0.8339939572334293,-1.2202062936052056,0.6562447064918554,0.1043044436602016,1.1479284765731441,0.29376282113713553,0.08706750450316171,0.33500753388474186,-1.5386471720743526,0.5204739706822472,0.40525378867874645,0.8395318969062655,0.29210301787042386
34,-6.725387157688272,6.099572628410116,4.080496443883056,-0.777701120329732,-1.7656191317098227,0.8740930402399113,0.49608684976082573,0.2244153112918823,0.4133633779289653,0.6643686418882153,-0.15265332277514512,-0.3335196311462028,-0.37495470158640803,-0.3319893683492251,0.6030569419554617,0.30833639889434805
35,-6.804336222387542,6.878763908748836,4.5518703883489335,-0.8129458797095276,-2.444854769673815,1.293679336714522,-0.26303010792373244,-0.7069321376642435,0.7192469229094476,0.9659228826594277,-0.47343366823325594,1.3395191613151973,-0.4955029172731185,-0.0710620657015189,-0.9758561876480286,-0.3114181369275374
